"","PRCP","Year","Month","Day","rain","daynum","mP","sdP","detP","detP2"
"3560",0.67,1980,3,14,1,74,0.260882352941176,0.192784502820194,0.409117647058824,0.731117647058824
"3561",0.27,1980,3,15,1,75,0.215151515151515,0.190429140563511,0.0548484848484849,0.376848484848485
"3562",0.11,1980,3,17,1,77,0.16125,0.148470698749271,-0.05125,0.27075
"3563",0.24,1980,3,20,1,80,0.191111111111111,0.170709072112724,0.0488888888888889,0.370888888888889
"3564",0.01,1980,3,21,1,81,0.250909090909091,0.210659138722422,-0.240909090909091,0.0810909090909091
"3565",0.2,1980,3,26,1,86,0.298857142857143,0.218924798108599,-0.0988571428571429,0.223142857142857
"3566",0.32,1980,3,31,1,91,0.145714285714286,0.123390478093059,0.174285714285714,0.496285714285714
"3567",0.23,1980,4,3,1,94,0.118571428571429,0.0764835632651582,0.111428571428571,0.433428571428571
"3568",0.13,1980,4,4,1,95,0.218529411764706,0.184557330387182,-0.0885294117647059,0.233470588235294
"3569",0.37,1980,4,5,1,96,0.195625,0.16987542874213,0.174375,0.496375
"3570",0.01,1980,4,7,1,98,0.1803125,0.171153286794748,-0.1703125,0.1516875
"3571",0.2,1980,4,8,1,99,0.155333333333333,0.147150716387428,0.0446666666666667,0.366666666666667
"3572",0.32,1980,4,9,1,100,0.195172413793103,0.151176828573485,0.124827586206897,0.446827586206897
"3573",0.01,1980,4,10,1,101,0.155,0.149813014768208,-0.145,0.177
"3574",0.3,1980,4,14,1,105,0.19448275862069,0.19264301193986,0.10551724137931,0.42751724137931
"3575",0.25,1980,4,19,1,110,0.189130434782609,0.164314361776949,0.0608695652173913,0.382869565217391
"3576",0.21,1980,4,21,1,112,0.201612903225806,0.188327671434542,0.00838709677419353,0.330387096774194
"3577",0.09,1980,4,24,1,115,0.180967741935484,0.173269632629027,-0.0909677419354839,0.231032258064516
"3578",0.03,1980,5,8,1,129,0.1272,0.15241172308367,-0.0972,0.2248
"3579",0.41,1980,5,9,1,130,0.213684210526316,0.19189726783753,0.196315789473684,0.518315789473684
"3580",0.16,1980,5,10,1,131,0.149565217391304,0.146612608315233,0.0104347826086957,0.332434782608696
"3581",0.03,1980,5,14,1,135,0.1625,0.17202755087738,-0.1325,0.1895
"3582",0.08,1980,5,21,1,142,0.167826086956522,0.185397767019482,-0.0878260869565217,0.234173913043478
"3583",0.16,1980,5,22,1,143,0.1424,0.156851309632191,0.0176,0.3396
"3584",0.27,1980,5,23,1,144,0.139615384615385,0.166264386306407,0.130384615384615,0.452384615384615
"3585",0.16,1980,5,24,1,145,0.185454545454545,0.162150056098173,-0.0254545454545455,0.296545454545455
"3586",0.01,1980,5,25,1,146,0.15047619047619,0.150514988970408,-0.14047619047619,0.18152380952381
"3587",0.08,1980,5,26,1,147,0.196538461538462,0.16287276771007,-0.116538461538462,0.205461538461538
"3588",0.06,1980,6,1,1,153,0.158421052631579,0.157524712625414,-0.098421052631579,0.223578947368421
"3589",0.1,1980,6,2,1,154,0.1915,0.163876558164337,-0.0915,0.2305
"3590",0.02,1980,6,3,1,155,0.158181818181818,0.148889104262083,-0.138181818181818,0.183818181818182
"3591",0.15,1980,6,6,1,158,0.144615384615385,0.155703531570706,0.00538461538461538,0.327384615384615
"3592",0.2,1980,6,7,1,159,0.1895,0.162398956439478,0.0105,0.3325
"3593",0.02,1980,6,8,1,160,0.215652173913043,0.208606329699062,-0.195652173913043,0.126347826086957
"3594",0.02,1980,6,20,1,172,0.138181818181818,0.130982302760196,-0.118181818181818,0.203818181818182
"3595",0.09,1980,6,22,1,174,0.128125,0.159800657069988,-0.038125,0.283875
"3596",0.03,1980,6,23,1,175,0.139333333333333,0.171024921603618,-0.109333333333333,0.212666666666667
"3597",0.44,1980,6,24,1,176,0.225,0.252091253319111,0.215,0.537
"3598",0.15,1980,6,25,1,177,0.165,0.181368256440989,-0.015,0.307
"3599",0.26,1980,7,3,1,185,0.0938461538461538,0.107046599007042,0.166153846153846,0.488153846153846
"3600",0.04,1980,7,4,1,186,0.128888888888889,0.0938675189355248,-0.0888888888888889,0.233111111111111
"3601",0.09,1980,7,9,1,191,0.03,0.0297609523657138,0.06,0.382
"3602",0.02,1980,8,30,1,243,0.13,0.169901932498329,-0.11,0.212
"3603",0.2,1980,9,2,1,246,0.216363636363636,0.208914945720632,-0.0163636363636364,0.305636363636364
"3604",0.03,1980,9,7,1,251,0.19,0.122591074016714,-0.16,0.162
"3605",0.18,1980,9,12,1,256,0.181666666666667,0.188575200014758,-0.00166666666666668,0.320333333333333
"3606",0.07,1980,9,18,1,262,0.234375,0.181621171673349,-0.164375,0.157625
"3607",0.12,1980,9,19,1,263,0.162631578947368,0.140864083635537,-0.0426315789473684,0.279368421052632
"3608",0.14,1980,9,20,1,264,0.116666666666667,0.128743931895837,0.0233333333333333,0.345333333333333
"3609",0.01,1980,9,28,1,272,0.16,0.161578749554799,-0.15,0.172
"3610",0.12,1980,10,11,1,285,0.135555555555556,0.123964996113572,-0.0155555555555555,0.306444444444444
"3611",0.42,1980,10,12,1,286,0.179090909090909,0.171600563072367,0.240909090909091,0.562909090909091
"3612",0.38,1980,10,13,1,287,0.218571428571429,0.156501939741516,0.161428571428571,0.483428571428571
"3613",0.16,1980,10,24,1,298,0.201666666666667,0.143061758225833,-0.0416666666666667,0.280333333333333
"3614",0.14,1980,10,25,1,299,0.198076923076923,0.149773675411114,-0.0580769230769231,0.263923076923077
"3615",0.68,1980,10,26,1,300,0.235769230769231,0.190665635643617,0.444230769230769,0.766230769230769
"3616",0.01,1980,11,2,1,307,0.159666666666667,0.149123492756688,-0.149666666666667,0.172333333333333
"3617",0.02,1980,11,3,1,308,0.146896551724138,0.159935331758894,-0.126896551724138,0.195103448275862
"3618",0.4,1980,11,8,1,313,0.276,0.181796589626978,0.124,0.446
"3619",0.3,1980,11,9,1,314,0.203333333333333,0.188093505115585,0.0966666666666667,0.418666666666667
"3620",0.43,1980,11,14,1,319,0.297096774193548,0.23349794500719,0.132903225806452,0.454903225806452
"3621",0.15,1980,11,22,1,327,0.232666666666667,0.195535221861704,-0.0826666666666667,0.239333333333333
"3622",0.25,1980,11,23,1,328,0.322,0.198362260036773,-0.072,0.25
"3623",0.2,1980,11,25,1,330,0.263333333333333,0.210957003066637,-0.0633333333333333,0.258666666666667
"3624",0.26,1980,11,27,1,332,0.2228,0.210703583263313,0.0372,0.3592
"3625",0.33,1980,12,4,1,339,0.294117647058824,0.216012312318265,0.0358823529411765,0.357882352941176
"3626",0.45,1980,12,5,1,340,0.256111111111111,0.217640303223694,0.193888888888889,0.515888888888889
"3627",0.02,1980,12,6,1,341,0.194827586206897,0.16642503008981,-0.174827586206897,0.147172413793103
"3628",0.21,1980,12,19,1,354,0.208333333333333,0.180704968703923,0.00166666666666665,0.323666666666667
"3629",0.04,1980,12,20,1,355,0.25448275862069,0.175856804712092,-0.21448275862069,0.10751724137931
"3630",0.36,1980,12,22,1,357,0.180625,0.1657619260537,0.179375,0.501375
"3631",0.02,1980,12,26,1,361,0.204634146341463,0.205549234503265,-0.184634146341463,0.137365853658537
"3632",0.3,1980,12,27,1,362,0.190625,0.195727550931258,0.109375,0.431375
"3633",0.06,1980,12,29,1,364,0.253333333333333,0.209920619917784,-0.193333333333333,0.128666666666667
"3634",0.01,1981,1,3,1,3,0.218709677419355,0.179178531740159,-0.208709677419355,0.113290322580645
"3635",0.05,1981,1,17,1,17,0.239642857142857,0.19340002954646,-0.189642857142857,0.132357142857143
"3636",0.05,1981,1,20,1,20,0.1375,0.136771787072958,-0.0875,0.2345
"3637",0.23,1981,1,21,1,21,0.156206896551724,0.132622283009828,0.0737931034482759,0.395793103448276
"3638",0.44,1981,1,22,1,22,0.232,0.192381361455038,0.208,0.53
"3639",0.2,1981,1,23,1,23,0.193235294117647,0.173444962683307,0.00676470588235295,0.328764705882353
"3640",0.03,1981,1,24,1,24,0.205454545454545,0.185541284305726,-0.175454545454545,0.146545454545455
"3641",0.08,1981,1,25,1,25,0.197142857142857,0.160120752752992,-0.117142857142857,0.204857142857143
"3642",0.19,1981,1,26,1,26,0.2015625,0.201848064466896,-0.0115625,0.3104375
"3643",0.49,1981,1,27,1,27,0.195172413793103,0.186061063126659,0.294827586206897,0.616827586206897
"3644",0.32,1981,1,28,1,28,0.211,0.21153543764417,0.109,0.431
"3645",0.02,1981,1,29,1,29,0.203589743589744,0.192018189646699,-0.183589743589744,0.138410256410256
"3646",0.02,1981,1,30,1,30,0.211666666666667,0.208757958069797,-0.191666666666667,0.130333333333333
"3647",0.06,1981,2,4,1,35,0.165172413793103,0.131192897500893,-0.105172413793103,0.216827586206897
"3648",0.04,1981,2,5,1,36,0.168666666666667,0.13999343170142,-0.128666666666667,0.193333333333333
"3649",0.06,1981,2,10,1,41,0.167333333333333,0.151177751814472,-0.107333333333333,0.214666666666667
"3650",0.02,1981,2,11,1,42,0.193225806451613,0.17352016399205,-0.173225806451613,0.148774193548387
"3651",0.06,1981,2,14,1,45,0.162285714285714,0.15158157800312,-0.102285714285714,0.219714285714286
"3652",0.29,1981,2,15,1,46,0.248888888888889,0.179853555948448,0.0411111111111111,0.363111111111111
"3653",0.26,1981,2,17,1,48,0.224473684210526,0.188718256588608,0.0355263157894737,0.357526315789474
"3654",0.51,1981,2,19,1,50,0.158108108108108,0.140571014829552,0.351891891891892,0.673891891891892
"3655",0.15,1981,2,23,1,54,0.194137931034483,0.198575592684127,-0.0441379310344828,0.277862068965517
"3656",0.26,1981,2,24,1,55,0.21,0.187359824145156,0.05,0.372
"3657",0.26,1981,2,26,1,57,0.223823529411765,0.18997630962167,0.0361764705882353,0.358176470588235
"3658",0.3,1981,3,4,1,63,0.1575,0.167928556237467,0.1425,0.4645
"3659",0.04,1981,3,7,1,66,0.186333333333333,0.187772483998925,-0.146333333333333,0.175666666666667
"3660",0.51,1981,3,15,1,74,0.260882352941176,0.192784502820194,0.249117647058824,0.571117647058824
"3661",0.19,1981,3,16,1,75,0.215151515151515,0.190429140563511,-0.0251515151515151,0.296848484848485
"3662",0.04,1981,3,18,1,77,0.16125,0.148470698749271,-0.12125,0.20075
"3663",0.06,1981,3,20,1,79,0.132162162162162,0.15140334531632,-0.0721621621621622,0.249837837837838
"3664",0.38,1981,3,21,1,80,0.191111111111111,0.170709072112724,0.188888888888889,0.510888888888889
"3665",0.1,1981,3,22,1,81,0.250909090909091,0.210659138722422,-0.150909090909091,0.171090909090909
"3666",0.16,1981,3,23,1,82,0.254705882352941,0.193002359761326,-0.0947058823529412,0.227294117647059
"3667",0.28,1981,3,24,1,83,0.16025,0.157797135263717,0.11975,0.44175
"3668",0.42,1981,3,25,1,84,0.206060606060606,0.187815391307851,0.213939393939394,0.535939393939394
"3669",0.1,1981,3,26,1,85,0.205294117647059,0.158730480434272,-0.105294117647059,0.216705882352941
"3670",0.02,1981,3,28,1,87,0.160294117647059,0.160425292612493,-0.140294117647059,0.181705882352941
"3671",0.46,1981,3,29,1,88,0.160740740740741,0.153044134557673,0.299259259259259,0.621259259259259
"3672",0.3,1981,3,31,1,90,0.2134375,0.187369040286982,0.0865625,0.4085625
"3673",0.12,1981,4,1,1,91,0.145714285714286,0.123390478093059,-0.0257142857142857,0.296285714285714
"3674",0.05,1981,4,2,1,92,0.199230769230769,0.148267948712406,-0.149230769230769,0.172769230769231
"3675",0.13,1981,4,5,1,95,0.218529411764706,0.184557330387182,-0.0885294117647059,0.233470588235294
"3676",0.26,1981,4,8,1,98,0.1803125,0.171153286794748,0.0796875,0.4016875
"3677",0.04,1981,4,9,1,99,0.155333333333333,0.147150716387428,-0.115333333333333,0.206666666666667
"3678",0.07,1981,4,12,1,102,0.183,0.168444199294194,-0.113,0.209
"3679",0.35,1981,4,15,1,105,0.19448275862069,0.19264301193986,0.15551724137931,0.47751724137931
"3680",0.01,1981,4,20,1,110,0.189130434782609,0.164314361776949,-0.179130434782609,0.142869565217391
"3681",0.02,1981,4,21,1,111,0.167391304347826,0.153658931382708,-0.147391304347826,0.174608695652174
"3682",0.06,1981,4,23,1,113,0.183870967741935,0.158801289233953,-0.123870967741935,0.198129032258065
"3683",0.02,1981,4,25,1,115,0.180967741935484,0.173269632629027,-0.160967741935484,0.161032258064516
"3684",0.06,1981,4,26,1,116,0.164375,0.175810335855286,-0.104375,0.217625
"3685",0.07,1981,4,27,1,117,0.135185185185185,0.144445101905144,-0.0651851851851852,0.256814814814815
"3686",0.36,1981,5,4,1,124,0.153928571428571,0.11640730808528,0.206071428571429,0.528071428571429
"3687",0.68,1981,5,5,1,125,0.141,0.163588002257985,0.539,0.861
"3688",0.02,1981,5,8,1,128,0.179230769230769,0.144884038511441,-0.159230769230769,0.162769230769231
"3689",0.01,1981,5,9,1,129,0.1272,0.15241172308367,-0.1172,0.2048
"3690",0.21,1981,5,15,1,135,0.1625,0.17202755087738,0.0475,0.3695
"3691",0.29,1981,5,17,1,137,0.212857142857143,0.173353478682802,0.0771428571428571,0.399142857142857
"3692",0.59,1981,5,18,1,138,0.212857142857143,0.217304920725299,0.377142857142857,0.699142857142857
"3693",0.12,1981,5,19,1,139,0.182916666666667,0.168096224168511,-0.0629166666666667,0.259083333333333
"3694",0.39,1981,5,23,1,143,0.1424,0.156851309632191,0.2476,0.5696
"3695",0.4,1981,5,24,1,144,0.139615384615385,0.166264386306407,0.260384615384615,0.582384615384616
"3696",0.13,1981,5,25,1,145,0.185454545454545,0.162150056098173,-0.0554545454545455,0.266545454545455
"3697",0.01,1981,5,29,1,149,0.101052631578947,0.111599220270181,-0.0910526315789474,0.230947368421053
"3698",0.06,1981,5,30,1,150,0.117,0.118326043758671,-0.057,0.265
"3699",0.01,1981,6,1,1,152,0.181333333333333,0.156061648380498,-0.171333333333333,0.150666666666667
"3700",0.05,1981,6,3,1,154,0.1915,0.163876558164337,-0.1415,0.1805
"3701",0.02,1981,6,4,1,155,0.158181818181818,0.148889104262083,-0.138181818181818,0.183818181818182
"3702",0.06,1981,6,5,1,156,0.20047619047619,0.185296416330057,-0.14047619047619,0.18152380952381
"3703",0.15,1981,6,9,1,160,0.215652173913043,0.208606329699062,-0.0656521739130435,0.256347826086956
"3704",0.33,1981,6,12,1,163,0.153333333333333,0.149075582882525,0.176666666666667,0.498666666666667
"3705",0.55,1981,6,13,1,164,0.136842105263158,0.138204865309878,0.413157894736842,0.735157894736842
"3706",0.13,1981,6,16,1,167,0.120833333333333,0.137143477181138,0.00916666666666667,0.331166666666667
"3707",0.02,1981,6,22,1,173,0.117142857142857,0.123190195128607,-0.0971428571428571,0.224857142857143
"3708",0.04,1981,7,6,1,187,0.0866666666666667,0.144452991200136,-0.0466666666666667,0.275333333333333
"3709",0.04,1981,7,7,1,188,0.08625,0.0868393426309264,-0.04625,0.27575
"3710",0.02,1981,9,1,1,244,0.0854545454545455,0.102211901103897,-0.0654545454545455,0.256545454545455
"3711",0.46,1981,9,18,1,261,0.215882352941176,0.204391133110313,0.244117647058824,0.566117647058824
"3712",0.08,1981,9,20,1,263,0.162631578947368,0.140864083635537,-0.0826315789473684,0.239368421052632
"3713",0.16,1981,9,21,1,264,0.116666666666667,0.128743931895837,0.0433333333333333,0.365333333333333
"3714",0.2,1981,9,22,1,265,0.126,0.149086104874555,0.074,0.396
"3715",0.68,1981,9,27,1,270,0.174285714285714,0.179045086101638,0.505714285714286,0.827714285714286
"3716",0.21,1981,9,28,1,271,0.189,0.11483805021759,0.021,0.343
"3717",0.02,1981,10,1,1,274,0.135833333333333,0.166430893839583,-0.115833333333333,0.206166666666667
"3718",0.01,1981,10,2,1,275,0.231578947368421,0.195114301483194,-0.221578947368421,0.100421052631579
"3719",0.01,1981,10,3,1,276,0.125454545454545,0.123663416953603,-0.115454545454545,0.206545454545455
"3720",0.54,1981,10,5,1,278,0.156666666666667,0.1367694496331,0.383333333333333,0.705333333333333
"3721",0.11,1981,10,7,1,280,0.1125,0.140969388241038,-0.0025,0.3195
"3722",0.2,1981,10,8,1,281,0.1672,0.170843983407864,0.0328,0.3548
"3723",0.47,1981,10,10,1,283,0.182222222222222,0.162772454042052,0.287777777777778,0.609777777777778
"3724",0.06,1981,10,25,1,298,0.201666666666667,0.143061758225833,-0.141666666666667,0.180333333333333
"3725",0.19,1981,10,26,1,299,0.198076923076923,0.149773675411114,-0.00807692307692306,0.313923076923077
"3726",0.11,1981,10,28,1,301,0.224642857142857,0.202438507222191,-0.114642857142857,0.207357142857143
"3727",0.07,1981,10,30,1,303,0.208076923076923,0.184997713083578,-0.138076923076923,0.183923076923077
"3728",0.08,1981,11,3,1,307,0.159666666666667,0.149123492756688,-0.0796666666666667,0.242333333333333
"3729",0.06,1981,11,10,1,314,0.203333333333333,0.188093505115585,-0.143333333333333,0.178666666666667
"3730",0.46,1981,11,12,1,316,0.208787878787879,0.186493256844543,0.251212121212121,0.573212121212121
"3731",0.13,1981,11,13,1,317,0.262564102564103,0.215769345034021,-0.132564102564103,0.189435897435897
"3732",0.34,1981,11,15,1,319,0.297096774193548,0.23349794500719,0.0429032258064516,0.364903225806452
"3733",0.61,1981,11,17,1,321,0.24027027027027,0.22071206087075,0.36972972972973,0.69172972972973
"3734",0.09,1981,11,18,1,322,0.22,0.191589839674933,-0.13,0.192
"3735",0.13,1981,11,19,1,323,0.258461538461538,0.207789600843313,-0.128461538461538,0.193538461538462
"3736",0.62,1981,11,20,1,324,0.228,0.192772869746614,0.392,0.714
"3737",0.1,1981,11,23,1,327,0.232666666666667,0.195535221861704,-0.132666666666667,0.189333333333333
"3738",0.01,1981,11,24,1,328,0.322,0.198362260036773,-0.312,0.01
"3739",0.26,1981,11,25,1,329,0.306071428571429,0.24439402438161,-0.0460714285714285,0.275928571428571
"3740",0.06,1981,11,29,1,333,0.185,0.1760632723258,-0.125,0.197
"3741",0.63,1981,11,30,1,334,0.218518518518519,0.174878060894831,0.411481481481481,0.733481481481481
"3742",0.51,1981,12,1,1,335,0.26675,0.185754007445469,0.24325,0.56525
"3743",0.63,1981,12,2,1,336,0.185714285714286,0.191684264202509,0.444285714285714,0.766285714285714
"3744",0.19,1981,12,3,1,337,0.201351351351351,0.198832176053661,-0.0113513513513513,0.310648648648649
"3745",0.43,1981,12,9,1,343,0.257096774193548,0.199502607307726,0.172903225806452,0.494903225806452
"3746",0.61,1981,12,12,1,346,0.252051282051282,0.223279144230519,0.357948717948718,0.679948717948718
"3747",0.51,1981,12,13,1,347,0.246206896551724,0.176966780440032,0.263793103448276,0.585793103448276
"3748",0.46,1981,12,15,1,349,0.148484848484848,0.147438996116216,0.311515151515152,0.633515151515152
"3749",0.63,1981,12,20,1,354,0.208333333333333,0.180704968703923,0.421666666666667,0.743666666666667
"3750",0.09,1981,12,21,1,355,0.25448275862069,0.175856804712092,-0.16448275862069,0.15751724137931
"3751",0.12,1981,12,24,1,358,0.177222222222222,0.161539223208856,-0.0572222222222222,0.264777777777778
"3752",0.08,1981,12,25,1,359,0.166666666666667,0.178757284233865,-0.0866666666666667,0.235333333333333
"3753",0.64,1981,12,27,1,361,0.204634146341463,0.205549234503265,0.435365853658537,0.757365853658537
"3754",0.16,1981,12,28,1,362,0.190625,0.195727550931258,-0.030625,0.291375
"3755",0.04,1981,12,29,1,363,0.208857142857143,0.185532166682626,-0.168857142857143,0.153142857142857
"3756",0.19,1981,12,31,1,365,0.156969696969697,0.155432558696788,0.033030303030303,0.355030303030303
"3757",0.14,1982,1,1,1,1,0.200277777777778,0.195177371509113,-0.0602777777777778,0.261722222222222
"3758",0.68,1982,1,2,1,2,0.2459375,0.219836587036826,0.4340625,0.7560625
"3759",0.24,1982,1,4,1,4,0.2128125,0.180862349636758,0.0271875,0.3491875
"3760",0.04,1982,1,5,1,5,0.231935483870968,0.170517239692232,-0.191935483870968,0.130064516129032
"3761",0.3,1982,1,17,1,17,0.239642857142857,0.19340002954646,0.0603571428571429,0.382357142857143
"3762",0.24,1982,1,18,1,18,0.233666666666667,0.158255213638218,0.00633333333333333,0.328333333333333
"3763",0.05,1982,1,21,1,21,0.156206896551724,0.132622283009828,-0.106206896551724,0.215793103448276
"3764",0.39,1982,1,25,1,25,0.197142857142857,0.160120752752992,0.192857142857143,0.514857142857143
"3765",0.48,1982,1,26,1,26,0.2015625,0.201848064466896,0.2784375,0.6004375
"3766",0.02,1982,1,31,1,31,0.18125,0.179708545401499,-0.16125,0.16075
"3767",0.05,1982,2,15,1,46,0.248888888888889,0.179853555948448,-0.198888888888889,0.123111111111111
"3768",0.68,1982,2,16,1,47,0.18375,0.199139276921714,0.49625,0.81825
"3769",0.32,1982,2,17,1,48,0.224473684210526,0.188718256588608,0.0955263157894737,0.417526315789474
"3770",0.13,1982,2,19,1,50,0.158108108108108,0.140571014829552,-0.0281081081081081,0.293891891891892
"3771",0.62,1982,2,22,1,53,0.209714285714286,0.193747648399933,0.410285714285714,0.732285714285714
"3772",0.19,1982,2,23,1,54,0.194137931034483,0.198575592684127,-0.00413793103448276,0.317862068965517
"3773",0.37,1982,2,26,1,57,0.223823529411765,0.18997630962167,0.146176470588235,0.468176470588235
"3774",0.11,1982,2,27,1,58,0.207,0.177514448173507,-0.097,0.225
"3775",0.11,1982,2,28,1,59,0.220277777777778,0.184955378574109,-0.110277777777778,0.211722222222222
"3776",0.16,1982,3,2,1,61,0.163181818181818,0.118493895972172,-0.00318181818181817,0.318818181818182
"3777",0.31,1982,3,3,1,62,0.211891891891892,0.178120399945871,0.0981081081081081,0.420108108108108
"3778",0.1,1982,3,4,1,63,0.1575,0.167928556237467,-0.0575,0.2645
"3779",0.04,1982,3,8,1,67,0.241142857142857,0.222311009340405,-0.201142857142857,0.120857142857143
"3780",0.32,1982,3,9,1,68,0.247222222222222,0.208568058246307,0.0727777777777778,0.394777777777778
"3781",0.09,1982,3,10,1,69,0.2071875,0.16561195170756,-0.1171875,0.2048125
"3782",0.3,1982,3,11,1,70,0.229736842105263,0.198745890212212,0.0702631578947368,0.392263157894737
"3783",0.09,1982,3,13,1,72,0.205405405405405,0.191465032992604,-0.115405405405405,0.206594594594595
"3784",0.3,1982,3,14,1,73,0.261515151515152,0.185575476762846,0.0384848484848485,0.360484848484848
"3785",0.25,1982,3,16,1,75,0.215151515151515,0.190429140563511,0.0348484848484849,0.356848484848485
"3786",0.2,1982,3,18,1,77,0.16125,0.148470698749271,0.03875,0.36075
"3787",0.02,1982,3,26,1,85,0.205294117647059,0.158730480434272,-0.185294117647059,0.136705882352941
"3788",0.59,1982,3,27,1,86,0.298857142857143,0.218924798108599,0.291142857142857,0.613142857142857
"3789",0.25,1982,3,28,1,87,0.160294117647059,0.160425292612493,0.0897058823529412,0.411705882352941
"3790",0.04,1982,3,29,1,88,0.160740740740741,0.153044134557673,-0.120740740740741,0.201259259259259
"3791",0.28,1982,3,30,1,89,0.182758620689655,0.176653343984445,0.0972413793103448,0.419241379310345
"3792",0.31,1982,3,31,1,90,0.2134375,0.187369040286982,0.0965625,0.4185625
"3793",0.08,1982,4,1,1,91,0.145714285714286,0.123390478093059,-0.0657142857142857,0.256285714285714
"3794",0.48,1982,4,3,1,93,0.0981818181818182,0.120973683231652,0.381818181818182,0.703818181818182
"3795",0.24,1982,4,4,1,94,0.118571428571429,0.0764835632651582,0.121428571428571,0.443428571428571
"3796",0.41,1982,4,6,1,96,0.195625,0.16987542874213,0.214375,0.536375
"3797",0.01,1982,4,7,1,97,0.175,0.174600072122509,-0.165,0.157
"3798",0.12,1982,4,11,1,101,0.155,0.149813014768208,-0.035,0.287
"3799",0.02,1982,4,12,1,102,0.183,0.168444199294194,-0.163,0.159
"3800",0.58,1982,4,14,1,104,0.17448275862069,0.198252836529817,0.40551724137931,0.72751724137931
"3801",0.44,1982,4,15,1,105,0.19448275862069,0.19264301193986,0.24551724137931,0.56751724137931
"3802",0.09,1982,4,28,1,118,0.141379310344828,0.134900072485712,-0.0513793103448276,0.270620689655172
"3803",0.1,1982,5,3,1,123,0.177307692307692,0.152040986376903,-0.0773076923076923,0.244692307692308
"3804",0.03,1982,5,8,1,128,0.179230769230769,0.144884038511441,-0.149230769230769,0.172769230769231
"3805",0.06,1982,5,16,1,136,0.1464,0.127798017720673,-0.0864,0.2356
"3806",0.07,1982,5,17,1,137,0.212857142857143,0.173353478682802,-0.142857142857143,0.179142857142857
"3807",0.07,1982,6,3,1,154,0.1915,0.163876558164337,-0.1215,0.2005
"3808",0.14,1982,6,4,1,155,0.158181818181818,0.148889104262083,-0.0181818181818182,0.303818181818182
"3809",0.23,1982,6,12,1,163,0.153333333333333,0.149075582882525,0.0766666666666667,0.398666666666667
"3810",0.07,1982,6,20,1,171,0.106666666666667,0.0905538513813742,-0.0366666666666667,0.285333333333333
"3811",0.03,1982,6,27,1,178,0.147894736842105,0.175073919225516,-0.117894736842105,0.204105263157895
"3812",0.33,1982,6,28,1,179,0.126,0.0914017817894471,0.204,0.526
"3813",0.01,1982,6,29,1,180,0.168333333333333,0.196275934399107,-0.158333333333333,0.163666666666667
"3814",0.02,1982,7,2,1,183,0.145555555555556,0.194043236877191,-0.125555555555556,0.196444444444444
"3815",0.02,1982,7,3,1,184,0.0633333333333333,0.0488535225614967,-0.0433333333333333,0.278666666666667
"3816",0.08,1982,7,4,1,185,0.0938461538461538,0.107046599007042,-0.0138461538461538,0.308153846153846
"3817",0.4,1982,7,13,1,194,0.12,0.132413493773608,0.28,0.602
"3818",0.02,1982,7,30,1,211,0.233333333333333,0.302875111776015,-0.213333333333333,0.108666666666667
"3819",0.01,1982,8,9,1,221,0.155,0.205060966544099,-0.145,0.177
"3820",0.03,1982,8,10,1,222,0.0325,0.0125830573921179,-0.0025,0.3195
"3821",0.18,1982,8,11,1,223,0.193333333333333,0.19035055380359,-0.0133333333333333,0.308666666666667
"3822",0.02,1982,8,13,1,225,0.12125,0.114945639325727,-0.10125,0.22075
"3823",0.07,1982,8,28,1,240,0.113333333333333,0.14086314011275,-0.0433333333333333,0.278666666666667
"3824",0.41,1982,8,29,1,241,0.13,0.13699148392023,0.28,0.602
"3825",0.43,1982,9,9,1,252,0.156153846153846,0.192117085026227,0.273846153846154,0.595846153846154
"3826",0.02,1982,9,10,1,253,0.138,0.161121072488983,-0.118,0.204
"3827",0.02,1982,9,12,1,255,0.045,0.0671565335615233,-0.025,0.297
"3828",0.67,1982,9,18,1,261,0.215882352941176,0.204391133110313,0.454117647058824,0.776117647058824
"3829",0.22,1982,9,20,1,263,0.162631578947368,0.140864083635537,0.0573684210526316,0.379368421052632
"3830",0.17,1982,9,24,1,267,0.189333333333333,0.221664697449184,-0.0193333333333333,0.302666666666667
"3831",0.2,1982,9,28,1,271,0.189,0.11483805021759,0.011,0.333
"3832",0.16,1982,10,2,1,275,0.231578947368421,0.195114301483194,-0.071578947368421,0.250421052631579
"3833",0.05,1982,10,3,1,276,0.125454545454545,0.123663416953603,-0.0754545454545455,0.246545454545455
"3834",0.32,1982,10,6,1,279,0.1575,0.189372231610823,0.1625,0.4845
"3835",0.23,1982,10,7,1,280,0.1125,0.140969388241038,0.1175,0.4395
"3836",0.04,1982,10,16,1,289,0.224,0.232342112288877,-0.184,0.138
"3837",0.02,1982,10,17,1,290,0.174375,0.147013321391861,-0.154375,0.167625
"3838",0.01,1982,10,20,1,293,0.191923076923077,0.192624385388127,-0.181923076923077,0.140076923076923
"3839",0.28,1982,10,21,1,294,0.285416666666667,0.200238535288522,-0.00541666666666663,0.316583333333333
"3840",0.36,1982,10,22,1,295,0.160833333333333,0.149518551027788,0.199166666666667,0.521166666666667
"3841",0.42,1982,10,23,1,296,0.195,0.217572976263138,0.225,0.547
"3842",0.05,1982,10,24,1,297,0.170357142857143,0.169650668157686,-0.120357142857143,0.201642857142857
"3843",0.32,1982,10,25,1,298,0.201666666666667,0.143061758225833,0.118333333333333,0.440333333333333
